measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
average_time_in_network_overall,533.3118583162218,98.62247705473077,0.05,132
total_between_network_proportion,0.005491846905695,0.0426041515459428,0.05,132
total_triplet_proportion,0.0030725310882082,0.0187255044273479,0.05,132
MSM_group_to_WSM_group_proportion,0.0036786519520588,0.0265100272932241,0.05,135
MSM_group_to_WSM_group_triplet_proportion,0.0023021241248368,0.0174201969858787,0.05,135
WSM_group_to_MSM_group_proportion,0.0018274593568292,0.033629998813338,0.05,135
WSM_group_to_MSM_group_triplet_proportion,0.000878129820814,0.0060994422688975,0.05,135
average_time_in_MSM_network,1421.31206804891,105.67260289871894,0.05,135
average_time_in_WSM_network,1380.972491085074,45.72603427475253,0.05,135
average_time_in_network_overall,1410.9009992111492,76.18575404065535,0.05,135
total_between_network_proportion,0.005506111308888,0.0601400261065622,0.05,135
total_triplet_proportion,0.0031802539456508,0.0235196392547763,0.05,135
MSM_group_to_WSM_group_proportion,0.0042231862103789,0.0304115311345222,0.05,144
MSM_group_to_WSM_group_triplet_proportion,0.0029378686680896,0.0188207211549496,0.05,144
WSM_group_to_MSM_group_proportion,0.0024099703917923,0.0339461543758176,0.05,144
WSM_group_to_MSM_group_triplet_proportion,0.0008262755629002,0.0025247308866395,0.05,144
average_time_in_MSM_network,492.6531546256947,93.86238431696846,0.05,144
average_time_in_WSM_network,884.2874629812438,75.40541552434208,0.05,144
average_time_in_network_overall,736.8220088626292,84.60202511089027,0.05,144
total_between_network_proportion,0.0066331566021712,0.0643576855103399,0.05,144
